X,Y,code,fclass,name
35.2936869,32.0715059,"3300",muslim,Al Sidik
35.3439933,32.1258567,"3301",muslim_sunni,Aqraba
35.3671978,32.0568664,"3300",muslim,Duma Mosque
35.2550346,32.2258375,"3301",muslim_sunni,Al Salam Mosque
34.984561,31.4108393,"3301",muslim_sunni,Mosque
35.3031198,32.064981,"3300",muslim,Mosque
35.2090553,32.1314974,"3300",muslim,Ibn Kodamah
34.9790541,31.4133972,"3300",muslim,Altaqwa Mosque
35.2158668,32.2925265,"3300",muslim,Omar Bin Al Khatab
35.1846517,32.2393759,"3300",muslim,Qoseen
35.3738745,32.1928534,"3300",muslim,Bait Dajan
35.2943338,32.0717934,"3300",muslim,Qarout
35.2599539,32.2492281,"3300",muslim,Mosque
35.3701474,32.191882,"3300",muslim,Bait Dajan
35.2650466,32.2488851,"3300",muslim,Asirah
35.1167033,31.5135667,"3300",muslim,Al Shohada Mosque
35.0884108,31.449328,"3301",muslim_sunni,Yatta Grave
35.0759697,31.5268538,"3300",muslim,Mohamad Al Sadeq Mosque
35.2563045,32.214484,"3301",muslim_sunni,Salah Al Dien
35.295923,32.1446276,"3300",muslim,Omar Mosque
35.2493518,32.1795424,"3300",muslim,Bourin
35.2434169,32.0715664,"3301",muslim_sunni,Al Farouq
35.1910587,32.303028,"3300",muslim,Burqa
35.2937645,32.0702608,"3300",muslim,Old Mosque
35.0269298,31.4501841,"3300",muslim,Ù…Ø³Ø¬Ø¯ Ø§Ù„ÙƒØ±Ù…Ø©
35.3708582,32.1927335,"3300",muslim,Bait Dajan
35.2892228,32.1005729,"3301",muslim_sunni,Khalid Bin Al Walid
35.1983692,32.2759833,"3300",muslim,Omar Ibn Al 'as
35.2465024,32.1485461,"3300",muslim,Ainabous
35.2163872,32.1991541,"3301",muslim_sunni,Al Shohada'
35.2936147,32.0849531,"3300",muslim,Talfit
35.2524644,32.1390366,"3301",muslim_sunni,Belal Bin Rabah
35.330233,32.0851976,"3300",muslim,Big Mosque
35.1212618,31.5255933,"3300",muslim,Khaled Bin Waleed Mosque
35.2668767,32.2491486,"3300",muslim,Eastren Mosque
35.2400199,32.2170621,"3301",muslim_sunni,Al Noor
35.3667552,32.0607957,"3300",muslim,Al Zahrat Area Mosque
35.1177386,31.4587958,"3301",muslim_sunni,Al-Sadeq Al-Ameen Mosque
35.080522,31.5159237,"3300",muslim,Hamza Mosque
35.3670645,32.0608577,"3300",muslim,Omar Bin Al Khatab
35.0928097,31.5122436,"3300",muslim,Abu Thar Al Ghafari Mosque
35.2589398,32.2131406,"3301",muslim_sunni,Sa'd Bin Abi Waqas
35.2141497,32.1788562,"3300",muslim,Al Abrar
35.2119008,32.2005736,"3301",muslim_sunni,Tal Mosque
35.1230055,31.458524,"3301",muslim_sunni,Alkholafa' Alrashideen Mosque
35.165175,31.5171455,"3300",muslim,Ù…Ø³Ø¬Ø¯ Ù„ÙˆØ·
35.084655,31.546392,"3300",muslim,Al-Imam Gnead Mosque
35.0085957,31.467433,"3301",muslim_sunni,Salah Al-Din Mosque
35.0905332,31.5527313,"3300",muslim,Ù…Ø³Ø¬Ø¯ Ø§Ù„Ø±Ø¨Ø§Ø·
35.220582,32.2269485,"3301",muslim_sunni,Zain Al Abiden
35.1002601,31.5245083,"3300",muslim,Jabal Al Rahma Mosque
35.0150004,31.466348,"3301",muslim_sunni,Abdo Mosque
35.0774336,31.5194778,"3300",muslim,Ahmade Bin Hanbal Mosque
35.1824968,32.2385118,"3300",muslim,Old Qoseen
35.2806235,32.2103344,"3301",muslim_sunni,Al Haj Amen
35.1539783,31.6238944,"3300",muslim,Ù…Ø³Ø¬Ø¯
35.1937465,32.3003415,"3300",muslim,Ismail Mosque
35.0797882,31.6330884,"3300",muslim,Ù…Ø³Ø¬Ø¯
35.3356288,32.1762603,"3300",muslim,Al Shahid
35.2447441,32.14749,"3300",muslim,Ainabous
35.3353751,32.17764,"3300",muslim,Mosque
35.1970522,32.266239,"3300",muslim,Al Naqura
35.1003598,31.5296993,"3301",muslim_sunni,Ù…Ø³Ø¬Ø¯ Ø¹Ø§Ù„ÙŠØ©
35.1577412,31.5173033,"3300",muslim,Ù…Ø³Ø¬Ø¯ Ø§Ù„ØªÙ‚ÙˆÙ‰
35.2387457,32.2022688,"3301",muslim_sunni,Cemetery
35.1206248,31.4647627,"3300",muslim,Al Fateh Al Mubeen Mosque
35.274985,32.1920303,"3300",muslim,Moaz Bin Jabal
35.3483696,32.1204419,"3300",muslim,Al Sahabah Mosque
35.2411848,32.0714883,"3301",muslim_sunni,Al Qadem
35.2529042,32.2215232,"3100",christian,Arsaliat Al Mahabah
35.2579238,32.0848796,"3301",muslim_sunni,Al Sawiya Al Kaber
35.3300826,32.1770666,"3300",muslim,Abu Bakir
35.0603041,31.4801718,"3300",muslim,Ù…Ø³Ø¬Ø¯ Ø§Ù„ÙÙˆØ§Ø± Ø§Ù„ÙƒØ¨ÙŠØ±
35.2845292,32.1980092,"3300",muslim,Fatooh
35.2871005,32.1069931,"3301",muslim_sunni,Qabalan Cemetery
35.3096867,32.2228684,"3300",muslim,Azmut Cemetery
35.1009075,31.5144046,"3300",muslim,Al Bara` Mosque
35.1022855,31.621575,"3300",muslim,Ø§Ù„Ù…Ø³Ø¬Ø¯ Ø§Ù„ÙƒØ¨ÙŠØ±
35.3220229,32.1015198,"3300",muslim,Jorish Big Mosque
35.2520478,32.138306,"3301",muslim_sunni,Hawwarah
35.3245007,32.2110155,"3301",muslim_sunni,Omar Bin Alkhatab
35.1031312,31.5419677,"3301",muslim_sunni,Ù…Ø³Ø¬Ø¯ Ù†Ù…Ø±Ø©
35.2890189,32.1431662,"3300",muslim,Beita
35.093126,31.4458628,"3301",muslim_sunni,Yatta Graveyard
35.2689857,32.1101078,"3301",muslim_sunni,Yetma
35.2836894,32.1612321,"3301",muslim_sunni,Ibad Al Rahman
35.2096336,32.2342299,"3301",muslim_sunni,Old Mosque
35.0284691,31.5974212,"3300",muslim,Beit Ula Cemetery
35.3299849,32.2089081,"3301",muslim_sunni,Salem
35.1938958,32.2708699,"3300",muslim,Mosque
35.0858937,31.5284121,"3300",muslim,Omar Aziz Mosque
35.2339233,32.2202757,"3301",muslim_sunni,Ù…Ø³Ø¬Ø¯ ÙØ§Ø·Ù…Ø© Ø§Ù„Ø²Ù‡Ø±Ø§Ø¡
35.252446,32.1765412,"3300",muslim,Slman Al Farisi
35.3472777,32.1274754,"3300",muslim,Al Khilafah Mosque
35.090105,31.5418971,"3300",muslim,Al Ansar Mosque
35.1025973,31.5863012,"3301",muslim_sunni,Ù…Ø³Ø¬Ø¯ Ø§Ù„Ø¯Ø±ÙˆØ©
35.2580832,32.1492116,"3301",muslim_sunni,Hawwarah
35.3334839,32.0814524,"3300",muslim,Al-Norain Mosque
35.1074014,31.4411941,"3300",muslim,Moawya Ben Yazed Mosque
35.1058953,31.521543,"3300",muslim,Taybah Mosque
35.0905987,31.5461963,"3300",muslim,Ù…Ø³Ø¬Ø¯ Ø§Ù„Ø¬Ù‡Ø§Ø¯
35.0192602,31.6005498,"3301",muslim_sunni,Al Sahabeh Mosque
35.2208178,32.224528,"3301",muslim_sunni,Junid
35.189049,32.254226,"3300",muslim,Omar Bin Al Khatab
35.328307,32.0855559,"3300",muslim,Qusrah
35.1849165,32.2395024,"3301",muslim_sunni,Mos'ab Bin Omair
35.1676713,31.5229864,"3300",muslim,Ù…Ø³Ø¬Ø¯ Ø¨Ù„Ø§Ù„ Ø¨Ù† Ø±Ø¨Ø§Ø­
35.0825643,31.5591948,"3300",muslim,Ù…Ø³Ø¬Ø¯ Ø£Ø¬Ù†Ø§Ø¯ÙŠÙ†
35.2778412,32.1035026,"3301",muslim_sunni,Al Salhi
34.9531386,31.5063976,"3300",muslim,Al-Umana' Mosque
35.2886347,32.1042643,"3301",muslim_sunni,Al Shekh Othman
35.2532678,32.2208687,"3300",muslim,West Cemetery
35.2693071,32.2507906,"3300",muslim,Abu Khalil
35.2658668,32.2197618,"3300",muslim,Ù…Ø³Ø¬Ø¯ Ø§Ù„Ø£Ù†Ø¨Ø§Ø¡
35.337955,32.1242929,"3301",muslim_sunni,Small Mosque
35.286823,32.1432506,"3300",muslim,Othman Bin Afan
35.2946859,32.0705222,"3300",muslim,Qaruot
35.2645636,32.2211205,"3301",muslim_sunni,Ø¬Ø§Ù…Ø¹ Ø§Ù„Ø­Ø§Ø¬ Ù†Ù…Ø±
35.3448026,32.1280209,"3301",muslim_sunni,Aqraba
35.234275,32.2236159,"3106",christian_orthodox,Virgin Mary
35.1940265,32.2537151,"3300",muslim,Dair Sharaf
35.2627366,32.2168883,"3301",muslim_sunni,Ajaj Mosque
35.2165998,32.1796916,"3300",muslim,Asirah Al Kabaliyah
35.1080953,31.518732,"3301",muslim_sunni,Al Noor Mosque
35.3677586,32.0569541,"3300",muslim,Duma Cemetery
35.2748906,32.1915011,"3300",muslim,Kofur Kalil
35.1455081,31.5844074,"3301",muslim_sunni,Cemetery
35.1395768,31.5727686,"3301",muslim_sunni,Shyoukh Mosque
35.2722667,32.2131468,"3300",muslim,Khalit Al Amoud
35.2132286,32.2923938,"3300",muslim,Bait Omreen
35.2156717,32.2741619,"3300",muslim,Ijnisnia New Mosque
34.9667913,31.5038959,"3301",muslim_sunni,Obadah Ibn Elsamet Mosque
35.1341678,31.6229483,"3301",muslim_sunni,Ù…Ø³Ø¬Ø¯ Ø§Ù… Ø§Ù„Ù…Ø¤Ù…Ù†ÙŠÙŠÙ†
35.3640774,32.0842697,"3300",muslim,Al Majd Big Mosque
35.2118555,32.1995551,"3301",muslim_sunni,Cemetery
35.1941978,32.2775162,"3300",muslim,Sabastia
35.335633,32.1751766,"3300",muslim,Bait Fourik
35.2374069,32.2215184,"3301",muslim_sunni,Rafidia
35.225772,32.221985,"3301",muslim_sunni,Al Mohandiseen
35.02829,31.5974924,"3301",muslim_sunni,Al Shaikh Husni Al Qasmi Mosque
35.1407389,31.6228469,"3301",muslim_sunni,Ù…Ø³Ø¬Ø¯ Ø§Ø¨Ù† ØªÙŠÙ…ÙŠØ©
35.3028739,32.2278621,"3300",muslim,Abu Baker
35.1424934,31.6275374,"3300",muslim,Ù…Ø³Ø¬Ø¯
35.0949545,31.4503002,"3300",muslim,Ali bin Abe Talib Mosque
34.9735818,31.4105601,"3300",muslim,Graveyard
35.1595409,31.6229226,"3300",muslim,Ù…Ø³Ø¬Ø¯
35.1887552,32.2132681,"3300",muslim,Sorrah Vilaage
35.2656895,32.2491553,"3300",muslim,Westren Mosque
35.2557704,32.0827198,"3301",muslim_sunni,Al Sahabeh
35.2644478,32.2181009,"3300",muslim,The Big Mosque
35.3014706,32.0808085,"3300",muslim,Abu Bakir
35.2931091,32.1613515,"3301",muslim_sunni,Abo Baker Al Sedeq
35.2666794,32.2156014,"3301",muslim_sunni,Ashour
35.0718108,31.3936807,"3300",muslim,Ù…Ø³Ø¬Ø¯ Ø£Ø¨Ùˆ Ø¨ÙƒØ± Ø§Ù„ØµØ¯ÙŠÙ‚
35.2764755,32.152666,"3301",muslim_sunni,Oudala Al Kaber
35.2501795,32.183862,"3300",muslim,Al Balad
35.2854733,32.2126898,"3300",muslim,Ù‚Ø¨Ø± Ø§Ù„Ø´ÙŠØ® ÙŠÙˆØ³Ù Ø¯ÙˆÙŠÙƒØ§Øª
35.2926516,32.1886855,"3301",muslim_sunni,Rojeeb
35.2699787,32.1095752,"3301",muslim_sunni,Yetma
35.1422813,31.6210732,"3301",muslim_sunni,Ù…Ø³Ø¬Ø¯ Ø§Ù„Ø¹Ø±ÙˆØ¨ Ø§Ù„Ø´Ø±Ù‚ÙŠ
35.2026323,32.1298314,"3300",muslim,Jamain Old Cemetery
35.096763,31.524519,"3300",muslim,Al Rayan Mosque
35.0810901,31.4496635,"3300",muslim,Ù…Ù‚Ø¨Ø±Ø© ÙŠØ·Ø§
35.073709,31.5234806,"3300",muslim,Al Abbas Mosque
35.0883275,31.453743,"3300",muslim,Yata
35.1700496,31.5168218,"3300",muslim,Ù…Ø³Ø¬Ø¯
35.074915,31.3884046,"3300",muslim,Ù…Ø³Ø¬Ø¯ Ø§Ø¨Ù† Ø¨Ø§Ø²
35.0903292,31.4514376,"3300",muslim,Al-Rodwan Mosque
35.0994328,31.4424254,"3300",muslim,Al-Noor Mosque
35.1055885,31.558147,"3300",muslim,Al Kawthar Mosque
35.0960546,31.5831352,"3300",muslim,Al Rebat Mosque
35.1533105,31.5850309,"3301",muslim_sunni,Al Montaser Belah
35.1059116,31.5178626,"3301",muslim_sunni,Belal Mosque
35.1075404,31.5349556,"3301",muslim_sunni,Alrawda
35.1091935,31.5311466,"3300",muslim,Ù…Ø³Ø¬Ø¯ Ø§Ù„Ù…Ù‡Ø§Ø¬Ø±ÙŠÙ†
35.0805404,31.5085888,"3301",muslim_sunni,Ù…Ø³Ø¬Ø¯ ØµÙ„Ø§Ø­ Ø§Ù„Ø¯ÙŠÙ†
35.0887188,31.5044362,"3300",muslim,Ù…Ø³Ø¬Ø¯ Ø§Ù„Ù†ÙˆØ±
35.1259208,31.4718446,"3300",muslim,Ù…Ø³Ø¬Ø¯ Ø§Ù„Ø³ÙŠØ¯ Ù‚Ø·Ø¨
34.967176,31.5335307,"3301",muslim_sunni,Alkum Graveyard
35.1036963,31.5284584,"3300",muslim,Ali Bakka Mosque
35.1060543,31.5158357,"3301",muslim_sunni,Al Sabireen Mosque
35.0800976,31.5536038,"3300",muslim,Sayed Al Shohada Mosque
35.1658692,31.5170517,"3301",muslim_sunni,Ù…Ù‚Ø¨Ø±Ø©
35.0649852,31.6486063,"3301",muslim_sunni,Othman Mosque
35.0809441,31.5030027,"3300",muslim,Ù…Ø³Ø¬Ø¯ Ø§Ù„Ø¨Ø±Ø§Ø¡
35.0139605,31.5987749,"3301",muslim_sunni,Mosque
35.058067,31.482757,"3300",muslim,Ù…Ø³Ø¬Ø¯ Ø£Ø¨Ùˆ Ø¨ÙƒØ± Ø§Ù„ØµØ¯ÙŠÙ‚
35.1068134,31.5859231,"3300",muslim,Ø¯ÙŠÙˆØ§Ù† Ø¢Ù„ Ø§Ù„ÙˆØ§ÙˆÙŠ
35.0491446,31.5389251,"3300",muslim,Tafoh Big Mosque
35.0808569,31.5291823,"3300",muslim,Khabab Pharmacy
35.0984618,31.553343,"3300",muslim,Ù…Ø³Ø¬Ø¯ Ø§Ù„ÙØ±Ù‚Ø§Ù†
35.0639915,31.6518025,"3301",muslim_sunni,Al-Omari Mosque
35.154499,31.6216794,"3300",muslim,Ù…Ø³Ø¬Ø¯ Ø§Ù„ØµÙØ§
35.0603016,31.5080302,"3300",muslim,Senjer
35.1082014,31.5169391,"3301",muslim_sunni,Al Farouq Mosque
35.0138086,31.6010593,"3300",muslim,Om Allas (Khalwatyeh)
35.065218,31.6521994,"3301",muslim_sunni,Surif Graveyard
35.1040292,31.6279888,"3300",muslim,Ù…Ø³Ø¬Ø¯ Ø¹Ù…Ø± Ø¨Ù† Ø§Ù„Ø®Ø·Ø§Ø¨
35.1207266,31.4539271,"3301",muslim_sunni,Al-Saliheen Mosque
35.088539,31.4487328,"3300",muslim,Yatta Al-Kabeer Mosque
35.2654043,31.7784965,"3100",christian,The Four Houses For Mercy (Madam SikSik)
35.2322051,31.8541515,"3301",muslim_sunni,Al Ram Cemetery
35.0179372,32.0269688,"3301",muslim_sunni,Rantees Mosque
35.2780983,31.7649831,"3300",muslim,Al Nhayyan Mosque
35.1542052,31.8384687,"3301",muslim_sunni,Fatima Alzahra Mosque
35.2051119,31.9697571,"3301",muslim_sunni,Cemetery
35.2578809,31.9863239,"3301",muslim_sunni,Selwad Old Mosque
35.2890877,32.0303018,"3301",muslim_sunni,Turmus Ayaa Mosque
35.2957,31.9645896,"3301",muslim_sunni,Dair Jreer Mosque
35.107613,31.8261736,"3301",muslim_sunni,Al Abrar Mosque
35.1968047,31.9038738,"3106",christian_orthodox,Greek orthodox Church
35.1665562,32.0396882,"3301",muslim_sunni,Alrodwan Mosque
35.2443511,31.9554097,"3301",muslim_sunni,Ain Yabrud mosque
35.2840054,31.9986469,"3301",muslim_sunni,Al Mazra'a Mosque
35.2057344,31.8505402,"3301",muslim_sunni,Al Haj Tawfiq Mosque
35.2725564,31.7702801,"3301",muslim_sunni,Al Noor Mosque
35.28061,31.741974,"3301",muslim_sunni,Al Rhman Mosque
35.1466924,31.8340685,"3301",muslim_sunni,Abdulla Bin Jaber Mosque
35.2080456,32.0046929,"3301",muslim_sunni,Atara Mosque
35.1146447,31.8855827,"3301",muslim_sunni,Baitaur Al-Fuka Mosque
35.1681937,32.0490625,"3301",muslim_sunni,Cemetery
35.2729273,32.0028572,"3301",muslim_sunni,Ù…Ø³Ø¬Ø¯ Ø§Ù„Ù…Ø²Ø±Ø¹Ù‡ Ø§Ù„Ø´Ø±Ù‚ÙŠÙ‡
35.2895111,31.9701653,"3301",muslim_sunni,Bir Al Waledayn Mosque
35.2722957,32.0020383,"3301",muslim_sunni,Cemetery
35.263212,31.8569444,"3301",muslim_sunni,Al Atqya' Mosque
35.0663315,31.8699034,"3301",muslim_sunni,Cemetery
35.07701,31.9454764,"3301",muslim_sunni,Alfarooq Mosque
35.1689919,31.8874493,"3301",muslim_sunni,Cemetery
35.1804636,32.0225202,"3301",muslim_sunni,Ajul Mosque
35.2525551,31.7668925,"3301",muslim_sunni,Al Faroq Mosque
35.1693741,31.9630802,"3301",muslim_sunni,Cemetery
35.1656402,32.008898,"3301",muslim_sunni,Belal Ben Rabah Mosque
35.1491151,31.8345792,"3301",muslim_sunni,Cemetery
35.2972255,31.9357596,"3301",muslim_sunni,Ramon Old Mosque
35.0431228,31.8596699,"3301",muslim_sunni,Bait Noba Mosque
35.1741982,31.9886241,"3301",muslim_sunni,Mosque
35.2290027,31.9723102,"3301",muslim_sunni,Mosque
35.0981812,31.9667453,"3301",muslim_sunni,Cemetery
35.0438547,31.8874389,"3301",muslim_sunni,Bait Siera Mosque
35.1806138,32.0246624,"3301",muslim_sunni,Ajul Old Mosque
35.1964492,31.8472,"3301",muslim_sunni,Old Mosque
35.3022997,31.9522693,"3106",christian_orthodox,Cemetery
35.2080289,31.863045,"3301",muslim_sunni,Qalandya Mosque
35.1147794,31.9157805,"3301",muslim_sunni,Der Bzia Cemetery
35.2386004,31.8530378,"3301",muslim_sunni,Mo'ath Bin Jabal Mosque
35.2549171,31.7708592,"3300",muslim,Ù…Ù‚Ø¨Ø±Ø©
35.1497663,31.8234332,"3301",muslim_sunni,Abed Allah Ben AL Zubaeir Mosque
35.3087462,31.9895985,"3301",muslim_sunni,Mosque
35.2305484,31.8517277,"3301",muslim_sunni,Handalet Mosque
35.0053327,31.9344238,"3301",muslim_sunni,Cemetery
35.2597184,31.8131861,"3300",muslim,Ù…Ù‚Ø¨Ø±Ø© Ø¹Ù†Ø§ØªØ§
35.1313614,32.0551721,"3301",muslim_sunni,Al Safa' Mosque
35.089935,31.8948342,"3301",muslim_sunni,Bilal Bin Rabah Mosque
35.2572516,31.9864821,"3301",muslim_sunni,Cemetery
35.2623159,31.8554347,"3301",muslim_sunni,Jaba' Cemetery
35.0834093,31.8974013,"3301",muslim_sunni,Cemetery
35.0236924,31.9469812,"3301",muslim_sunni,Cemetery
35.1815599,31.9519621,"3301",muslim_sunni,Cemetery
35.0390175,31.9865856,"3301",muslim_sunni,Shaqba Mosque
35.1671364,31.8871174,"3301",muslim_sunni,Cemetery
35.2586583,31.7656578,"3301",muslim_sunni,Al Abrar Mosque
35.2699083,31.7562801,"3301",muslim_sunni,Al Kafrawi Mosque
35.0624782,31.8711932,"3301",muslim_sunni,Alsalheen Mosque
35.1481298,31.952544,"3301",muslim_sunni,Mosque
35.130642,31.8591954,"3301",muslim_sunni,Salah AL Dean Mosque
35.255789,31.7715212,"3100",christian,Ù‚Ø¨Ø± Ø£Ù„Ø¹Ø§Ø²Ø±
35.1418046,31.9046502,"3301",muslim_sunni,Ein Arik Cemetery
35.0215564,31.9475561,"3301",muslim_sunni,Ne'leen Mosque
35.1778104,32.0406404,"3301",muslim_sunni,Alshuhada' mosque
35.2562734,31.77161,"3301",muslim_sunni,Ù…Ø³Ø¬Ø¯ Ø§Ù„Ø¹Ø²ÙŠØ±
35.2152651,31.9628497,"3104",christian_lutheran,Church
35.2712196,31.910257,"3301",muslim_sunni,Dair Dibwan Mosque
35.2708677,32.0052121,"3301",muslim_sunni,Cemetery
35.1084861,31.831039,"3301",muslim_sunni,Al Farooq Mosque
35.2096385,31.8819517,"3301",muslim_sunni,Tamim Aldari Mousqe
35.3056995,32.0086315,"3301",muslim_sunni,Mosque
35.1663071,31.9781826,"3301",muslim_sunni,Al Shuhada' Mosque
35.1940135,31.8941222,"3301",muslim_sunni,Ù…Ø³Ø¬Ø¯ Ø®Ø§Ù„Ø¯ Ø¨Ù† Ø§Ù„ÙˆÙ„ÙŠØ¯
35.2716062,31.7665831,"3301",muslim_sunni,Al Sahaba Mosque
35.2220445,32.0313997,"3301",muslim_sunni,Cemetery
35.1875255,31.9503177,"3301",muslim_sunni,Cemetery
35.2641854,31.7629097,"3301",muslim_sunni,Old Cemetery
35.2001699,31.8965609,"3104",christian_lutheran,Coptic Church
35.2448378,31.9548095,"3301",muslim_sunni,
35.148909,31.8323234,"3301",muslim_sunni,Cemetery
35.1272146,32.0568786,"3301",muslim_sunni,Al Haj Hussen Mosque
35.2576055,31.775905,"3301",muslim_sunni,Islam Abu Rmaileh Mosque
35.2046237,31.9205322,"3301",muslim_sunni,Alesra' Mosque
35.2607324,31.9881136,"3301",muslim_sunni,Selwad Mosque
35.2227143,32.0315244,"3301",muslim_sunni,Jiljilia Mosque
35.2397058,31.9307363,"3300",muslim,Ù…Ø³Ø¬Ø¯ Ø¨ÙŠØªÙŠÙ†
35.1050912,31.9433919,"3301",muslim_sunni,Ras Karkar Mosque
35.3003997,31.9538347,"3102",christian_catholic,Al Lateen Church
35.2427592,31.97652,"3301",muslim_sunni,Yabrud Mosque
35.1126552,32.0024425,"3301",muslim_sunni,Al Farooq Mosque
35.169707,31.9630856,"3301",muslim_sunni,Abu Shkhadem mosque
35.0052672,31.936179,"3301",muslim_sunni,Medya Mosque
35.2735658,32.0044143,"3301",muslim_sunni,Cemetery
35.2367287,31.9246725,"3300",muslim,Ù…Ù‚Ø¨Ø±Ø©
35.1927297,31.870122,"3300",muslim,Ù…Ù‚Ø¨Ø±Ø© Ø±Ø§ÙØ§Øª
35.3479369,32.0207653,"3301",muslim_sunni,Cemetery
35.1967141,31.846921,"3301",muslim_sunni,
35.2252123,31.879488,"3300",muslim,Ù…Ù‚Ø¨Ø±Ø© ÙƒÙØ± Ø¹Ù‚Ø¨
35.2076097,31.9041059,"3301",muslim_sunni,Jamal Abdel Nasser Mosque
35.0984323,31.9667503,"3301",muslim_sunni,Dair Amaar Mosque
35.2164921,31.9025861,"3301",muslim_sunni,Ù…Ù‚Ø¨Ø±Ø© Ø§Ù„Ø¨ÙŠØ±Ø© Ø§Ù„Ù‚Ø¯ÙŠÙ…Ø©
35.1544023,31.9869796,"3301",muslim_sunni,Abu Bakar Al Sedek Mosque
35.0215642,31.9456714,"3301",muslim_sunni,Cemetery
35.3081042,31.988862,"3301",muslim_sunni,Cemetery
35.1501425,31.824573,"3301",muslim_sunni,Bait Sureik
35.2569567,31.7714772,"3100",christian,ÙƒÙ†ÙŠØ³Ø© Ø§Ù„Ø¹Ø²ÙŠØ±
35.0053839,31.9350136,"3301",muslim_sunni,Mosque
35.2555836,31.9005071,"3301",muslim_sunni,Burqa Mosque
35.1364723,31.8405907,"3301",muslim_sunni,Alqbaibeh Mosque
35.1692767,31.9045845,"3301",muslim_sunni,Al Haj Brahem Mosque
35.0747273,31.8859375,"3301",muslim_sunni,Alkawthar Mosque
35.2211602,31.9280116,"3301",muslim_sunni,Alsabeel Mosque
35.04458,31.9491493,"3301",muslim_sunni,Awlia' Allah Mosque
35.1708525,32.0423953,"3301",muslim_sunni,Arorah Mosque
35.158775,31.9905661,"3301",muslim_sunni,Cobar Mosque
35.0559365,31.9080196,"3301",muslim_sunni,Saffa Cemetery
35.2059898,32.0035391,"3301",muslim_sunni,Cemetery
35.2002654,31.896773,"3104",christian_lutheran,Christian Cemetery
35.0116808,31.9782297,"3301",muslim_sunni,Qebia Mosque
35.2081533,31.892721,"3300",muslim,Ù…Ø³Ø¬Ø¯ Ø§Ù„Ø±Ø­Ù…Ù†
35.1679228,31.8882375,"3301",muslim_sunni,Bitunia Big Mosque
35.036146,31.9863147,"3301",muslim_sunni,Cemetery
35.0936509,31.9717574,"3301",muslim_sunni,Jamala Mosque
35.1812909,31.9150989,"3301",muslim_sunni,Ù…Ø³Ø¬Ø¯ Ø§Ù„ØªÙ‚ÙˆÙ‰
35.2048748,31.8875287,"3301",muslim_sunni,Al Yarmok Mosque
35.298725,31.9533671,"3102",christian_catholic,Jawer Jyos Church
35.2595468,31.9781227,"3301",muslim_sunni,Abu Aubayda Mosque
35.0391803,32.0345245,"3301",muslim_sunni,Alleban mosque
35.1252389,32.0168932,"3300",muslim,Ù…Ù‚Ø¨Ø±Ø©
35.0118184,31.976839,"3301",muslim_sunni,Qebia Cemetry
35.1712552,31.884204,"3301",muslim_sunni,Cemetery
35.2543687,31.7709551,"3100",christian,ÙƒÙ†ÙŠØ³Ø© Ø£Ø®Øª Ù†Ø¬Ø±ÙŠØ²ÙŠØ§
35.2225026,31.872433,"3300",muslim,Ù…Ø³Ø¬Ø¯ Ø§Ù„Ø£ØªÙ‚ÙŠØ§Ø¡
35.1852554,31.9498828,"3301",muslim_sunni,Abu Qash mosque
35.2707232,31.9093915,"3301",muslim_sunni,Cemetery
35.3045254,31.9861259,"3301",muslim_sunni,Kufor Malak New Mosque
35.1762631,31.8994429,"3301",muslim_sunni,Sayf AlLah Mosque
35.2511902,31.9476232,"3301",muslim_sunni,Al Rahman Mosque
35.0212113,31.9459937,"3301",muslim_sunni,AL Rafate Mosque
35.0671439,31.8843123,"3301",muslim_sunni,Alomari Mosque
35.2899411,31.9599538,"3106",christian_orthodox,ÙƒÙ†ÙŠØ³Ø©
35.2136008,31.8836922,"3301",muslim_sunni,Al Hasan & Al Hoseen Mosque
35.1627272,32.0222863,"3301",muslim_sunni,Dar 'l Sudan Mosque
35.2107409,31.9612718,"3301",muslim_sunni,Jefna Mosque
35.090738,31.928768,"3301",muslim_sunni,Al Sadek Mosque
35.2092342,31.952308,"3301",muslim_sunni,
35.1311974,32.0550535,"3301",muslim_sunni,Qarawat Bani zaid Mosque
35.2592585,31.9862045,"3301",muslim_sunni,Cemetery
35.0658162,31.9005978,"3301",muslim_sunni,Mosque
35.1791699,31.8974855,"3301",muslim_sunni,Al Redwan Mosque
35.2741406,31.8779302,"3300",muslim,Ù…Ù‚Ø¨Ø±Ø©
35.1933005,31.8694474,"3301",muslim_sunni,Rafat New Mosque
35.2149037,31.960489,"3107",christian_protestant,Church
35.2229253,31.8779849,"3300",muslim,Ù…Ø³Ø¬Ø¯ Ø¹Ø¨ Ø§Ù„Ù„Ù‡ Ø¨Ù† Ø±ÙˆØ§Ø­Ø©
35.1593057,31.9883334,"3301",muslim_sunni,Cemetery
35.2795987,31.763273,"3301",muslim_sunni,Salah Al Din Mosque
35.1806965,31.8165185,"3301",muslim_sunni,Mosque
35.2686618,31.8367909,"3301",muslim_sunni,Hezma Cemetery
35.1733615,31.9572715,"3301",muslim_sunni,Al mazra'ah Mosque
35.2155991,31.9039416,"3301",muslim_sunni,Ali Mosque
35.2008881,31.968395,"3106",christian_orthodox,Cemetery
35.2752162,32.0043333,"3301",muslim_sunni,Cemetery
35.270688,31.7632442,"3301",muslim_sunni,Othman Mosque
35.0971011,32.0482674,"3301",muslim_sunni,Zahra Mosque
